file	cid
yaleandmeaa_all_sentences chatgpt2.txt	bafybeibdvz2buxecpca7ikmmd2qy36vegtt2rvbgof5b5vrd7qn2jyt3z4
yaleandmeaa_all_sentences chatgpt3.txt	QmEUqEv5aupfU6qGvCGe5qquPEuwrEJuFq5QvAJaEF5U57
yaleandmeaa_all_sentences chatgpt3.txt	QmQjwGQuT7sy5VwUi71i1E465kGvvwWU7WwQwGEqQeG1FU
yaleandmeaa_all_sentences chatgpt4.txt	QmYRZiiGvVqbQgzuCLPWzWyZvrpWSh2VN7pCNDm91Lvt1M
yaleandmeaa_all_sentences chatgpt4.txt	QmcF5yUHqZYWDZYEdZRK8XALRtQxNqJ5w2jPecGDK4jUxZ
yaleandmeaa_all_sentences chatgpt4.txt	QmcFmLd5ySfk2WZuJ1mfSWLDjdmHZq7rSAua4GoeSQfs1z
yaleandmeaa_all_sentences chatgpt4.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJ4PYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt4.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathshuyttfWLAo
yaleandmeaa_all_sentences chatgpt4.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathshuyttoALWf
yaleandmeaa_all_sentences chatgpt4.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathshuytttWLAo
yaleandmeaa_all_sentences chatgpt4.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathwhuyttfWLAo
yaleandmeaa_all_sentences chatgpt5.txt	QmNM3ikrNZmbPp8MvTHdNKo4f4tc4eEBqnxPuj3ZYSPibk
yaleandmeaa_all_sentences chatgpt5.txt	QmNbLxh7J3MrWgMUccdqHWw2UiGcm5Gph46fYqbfPGXmJT
yaleandmeaa_all_sentences chatgpt5.txt	QmP72ANNxBKCavm98F8zCXNo6X6QHV9MxgTfePB7sFb8WH
yaleandmeaa_all_sentences chatgpt5.txt	QmPCyue2As37PcUo3nm32PDX8tthR9GqXxxXr9bCNFM52J
yaleandmeaa_all_sentences chatgpt5.txt	QmPN2LJkaECnxYZSSUt1jVzbwVzJAJDSreZKe25TcdwYFb
yaleandmeaa_all_sentences chatgpt5.txt	QmQ8TNwcbg45oAJCBzvigencJhKJJASz5e8hKooaNp9nhz
yaleandmeaa_all_sentences chatgpt5.txt	QmQLbtjQzG4PB2pXFg8fe6WPxfXaQJ135u5zs7qpRiJ7aQ
yaleandmeaa_all_sentences chatgpt5.txt	QmU5g9Xne2c2a4GdqLpWUf9CLDkVWp8SaDB2EXRW5PCgas
yaleandmeaa_all_sentences chatgpt5.txt	QmUci6ZtD6264PhhzVqdxWGy4epgpZ1k79CoCrzzmps1Hm
yaleandmeaa_all_sentences chatgpt5.txt	QmUhgrvQTnQL3DYfGnYhmGeYFgBdbxAcMKkNL4Ptrvv4AH
yaleandmeaa_all_sentences chatgpt5.txt	QmVFw3ryLafsnPVNkqUYz9LefcnYFRiBeFo8SUH5o1JqKA
yaleandmeaa_all_sentences chatgpt5.txt	QmWpBuLCjCUidVQTf85SiRVZcWWJ1DcAB7vUbTqemvgYsx
yaleandmeaa_all_sentences chatgpt5.txt	QmWpkf9zJFJzgpeed46tqGb1QLjUKo4VQ2TTWmzssD9bfP
yaleandmeaa_all_sentences chatgpt5.txt	QmYRZiiGvVqbQgzuCLPWzWyZvrpWSh2VN7pCNDm91Lvt1M
yaleandmeaa_all_sentences chatgpt5.txt	Qma4oAXxv3GJJg2FCN7rV28vQCJAm6Rz9Lcc2FwLX5cSYP
yaleandmeaa_all_sentences chatgpt5.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJ4PYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt5.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJtPYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt5.txt	QmddMfUi8AgsRyqaTMdsWqoCLYmV6kVJtPYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMaUh8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUh8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUi8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidAwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqacMdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactfiTfaemwfo61otathshuyttfWLAo
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactfiTfaemwfo61otathwhuyttfWLAo
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathshuyttfWLAo
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathwhuyttfWLAo
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactyiTuaomwfhsohtathshuyttfWLAh
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgs2yqactyiTuaomwfhsohtathwhuyttfWLAh
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwgsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmdwMfUidwwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt5.txt	QmeZEkoRDvhBYiLw7Bi3JFeB1vLeDoEQsLK19B8D8faz5w
yaleandmeaa_all_sentences chatgpt5.txt	QmenqYfW7X6DEP3beesqMkC82jMDBs93pi1VtwTMJ84BwL
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmNM3ikrNZmbPp8MvTHdNKo4f4tc4eEBqnxPuj3ZYSPibk
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmNbLxh7J3MrWgMUccdqHWw2UiGcm5Gph46fYqbfPGXmJT
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmP72ANNxBKCavm98F8zCXNo6X6QHV9MxgTfePB7sFb8WH
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmPCyue2As37PcUo3nm32PDX8tthR9GqXxxXr9bCNFM52J
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmPN2LJkaECnxYZSSUt1jVzbwVzJAJDSreZKe25TcdwYFb
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmQ8TNwcbg45oAJCBzvigencJhKJJASz5e8hKooaNp9nhz
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmQLbtjQzG4PB2pXFg8fe6WPxfXaQJ135u5zs7qpRiJ7aQ
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmU5g9Xne2c2a4GdqLpWUf9CLDkVWp8SaDB2EXRW5PCgas
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmUci6ZtD6264PhhzVqdxWGy4epgpZ1k79CoCrzzmps1Hm
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmUhgrvQTnQL3DYfGnYhmGeYFgBdbxAcMKkNL4Ptrvv4AH
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmVFw3ryLafsnPVNkqUYz9LefcnYFRiBeFo8SUH5o1JqKA
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmWpBuLCjCUidVQTf85SiRVZcWWJ1DcAB7vUbTqemvgYsx
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmWpkf9zJFJzgpeed46tqGb1QLjUKo4VQ2TTWmzssD9bfP
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmYRZiiGvVqbQgzuCLPWzWyZvrpWSh2VN7pCNDm91Lvt1M
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	Qma4oAXxv3GJJg2FCN7rV28vQCJAm6Rz9Lcc2FwLX5cSYP
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJ4PYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJtPYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmddMfUi8AgsRyqaTMdsWqoCLYmV6kVJtPYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMaUh8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUh8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUi8AwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidAwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqacMdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactfiTfaemwfo61otathshuyttfWLAo
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactfiTfaemwfo61otathwhuyttfWLAo
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathshuyttfWLAo
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactfiTfaemwfosootathwhuyttfWLAo
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactyiTuaomwfhsohtathshuyttfWLAh
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgs2yqactyiTuaomwfhsohtathwhuyttfWLAh
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwgsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmdwMfUidwwsRoaa8MdsWqoewYmVtkVTwtfm6io3iQsPAV
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmeZEkoRDvhBYiLw7Bi3JFeB1vLeDoEQsLK19B8D8faz5w
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	QmenqYfW7X6DEP3beesqMkC82jMDBs93pi1VtwTMJ84BwL
yaleandmeaa_all_sentences chatgpt6 riddle confirmation.txt	bafybeihde3tyutp2tcjowuf35n6xkzmnskvbw6dgnlbor5dv7qe27hanfy
yaleandmeaa_all_sentences chatgpt8 riddle confirmation.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJ4PYm6uo3iQ7WCV
yaleandmeaa_all_sentences chatgpt9 caw trace.txt	QmddMfUi8AgsRyqa8MdsWqoCLYmV6kVJ4PYm6uo3iQ7WCV
